PROVIDER_NUMBER,FYB,FYE,STATUS,CTRL_TYPE,hclinic_Name,Street_Addr,Po_Box,City,State,Zip_Code,County
493844,01-JAN-13,31-DEC-13,As Submitted,4,MERIT MEDICAL GROUP - RICHLANDS,CLINCH VALLEY MED. PLAZA  SUITE 310,,RICHLANDS,VA,24641,TAZWELL
493851,01-SEP-10,31-AUG-11,Settled,4,VOLENS FAMILY PRACTICE,15210 L.P. BAILEY MEMORIAL HWY.,,NATHALIE,VA,24577,HALIFAX
493857,01-JAN-13,31-DEC-13,As Submitted,4,COMMUNITY HEALTH CLINIC PC,5705 REDBUD HWY,,HONAKER,VA,24260-1020,RUSSELL
493863,01-JAN-12,31-DEC-12,Settled,4,PATRICK A. MOLONY  M.D.  P.A.,1800 COMBS ROAD  SUITE 11,,PENNINGTON GAP,VA,24277,LEE
493873,01-OCT-13,31-MAR-14,As Submitted,4,CARILION FAMILY MEDICINE - BUCHANAN,18080 MAIN STREET,,BUCHANAN,VA,24066,BOTETOURT
493874,01-OCT-10,30-SEP-11,Settled,1,CHILDREN S MEDICAL CENTER,15 CLEVELAND AVE,,MARTINSVILLE,VA,24112,HENRY
498901,01-JAN-13,31-DEC-13,As Submitted,4,REGIONAL HEALTH RESOURCES,373 CECIL D. QUILLEN DRIVE,,DUFFIELD,VA,24244,SCOTT
498903,01-OCT-10,30-APR-11,Settled,4,CARILION FAMILY MEDICINE - FLOYD,911 EAST MAIN STREET,,FLOYD,VA,24091,FLOYD
498904,01-JAN-11,31-DEC-11,Settled,4,INDEPENDENCE FAMILY CARE CENTER,217 INDEPENDENCE AVENUE,,INDEPENDENCE,VA,24348,GRAYSON
498905,01-JAN-10,31-DEC-10,Settled,4,FRIES FAMILY CARE CENTER,109 CARROLL DRIVE,,FRIES,VA,24330,GRAYSON
498906,01-JUL-12,30-JUN-13,As Submitted,2,CHASE CITY PRIMARY CARE,200 EAST FIFTH STREET,,CHASE CITY,VA,23924,MECKLENBURG
498910,01-OCT-10,30-SEP-11,Settled,1,TWIN COUNTY FAMILY CARE CENTER,106 DOCTORS PARK,,GALAX,VA,243332276,GALAX
498911,01-JAN-13,31-DEC-13,As Submitted,1,CENTRA HEALTH MEDICAL CENTER,1220 WEST GRETNA ROAD,,GRETNA,VA,24557,PITTSYLVANIA COUNTY
498912,01-JAN-10,30-APR-10,Settled,4,DICKENSON MEDICAL CLINIC,5607 DICKENSON HIGHWAY,,CLINTWOOD,VA,24228,DICKENSON
498914,01-JAN-13,31-DEC-13,As Submitted,4,BLUEFIELD INTERNAL MEDICINE,2111 COLLEGE AVENUE,,BLUEFIELD,VA,24605,TAZEWELL
498916,01-JAN-13,31-DEC-13,Settled,4,CENTRA MEDICAL GROUP DBA ALTAVISTA,1280 A MAIN STREET,,ALTAVISTA,VA,24517-2246,CAMPBELL
498917,01-JAN-13,31-DEC-13,Settled,2,MARTINSVILLE PHYSICIAN PRACTICE,1109 BROOKDALE STREET,,MARTINISVILLE,VA,49891,HENRY
498918,21-DEC-12,31-DEC-13,As Submitted,,FRIES COMMUNITY HEALTH CARE  INC.,109 CARROLL DRIVE,,FRIES,VA,24330,GRAYSON
501802,01-JAN-13,31-DEC-13,As Submitted,1,COUNTRY DOCTORS COMMUNITY HEALTH CN,500 19TH AVENUE EAST,,SEATTLE,WA,98112,KING
501803,01-JAN-13,31-DEC-13,As Submitted,1,RAINIERPARK MEDICAL CLINIC,4400-37TH AVENUE SOUTH,,SEATTLE,WA,98118,KING
501805,01-OCT-12,30-SEP-13,As Submitted,1,SEATTLE INDIAN HEALTH BOARD,606 12TH AVE SOUTH,,SEATTLE,WA,98144,KING
501806,01-JAN-13,31-DEC-13,As Submitted,1,INTERNATIONAL COMMUNITY HEALTH SVC,720 8TH AVENUE SOUTH,,SEATTLE,WA,98104,KING
501813,01-OCT-11,30-SEP-12,Settled,4,CHEWELAH COMMUNITY HEALTH CENTER,518 E. CLAY STREET,,CHEWELAH,WA,99109,STEVENS
501815,01-DEC-12,30-NOV-13,As Submitted,1,COLUMBIA BASIN HEALTH ASSOCIATION,140 EAST MAIN,,OTHELLO,WA,99344,ADAMS
501816,01-APR-13,31-MAR-14,As Submitted,1,YAKIMA VALLEY FARM WORKERS,PO VOX,,TOPPENISH,WA,98948,YAKIMA
501822,01-OCT-10,30-SEP-11,Settled,3,PENNINSULA COMM HEALTH SERVICES,1813 SUMNER ST,,ABERDEEN,WA,98520,GRAYS HARBOR
501823,01-APR-13,31-MAR-14,As Submitted,1,SEA MAR COMMUNITY HEALTH CENTER,8720 14TH AVENUE SOUTH,,SEATTLE,WA,98108,KING
501828,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNITY HLTH CTR OF SNOHOMISH CTY,1424 BROADWAY AVE,,EVERETT,WA,98206,SNOHOMISH
501832,01-JUN-12,31-MAY-13,As Submitted,1,TRI-CITIES COMMUNITY HEALTH,515 WEST COURT,,PASCO,WA,99301,FRANKLIN
501834,01-JUL-12,30-JUN-13,As Submitted,1,YAKIMA NEIGHBORHOOD HEALTH SERVICES,12 SOUTH 8TH STREET,,YAKIMA,WA,98901,YAKIMA
501835,01-OCT-11,30-SEP-12,Settled,11,LOWER ELWAHA KLALLAM TRIBE,2851 LOWER ELWHA ROAD,,PORT ANGELES,WA,98363,CLALLAM
501836,01-APR-13,31-MAR-14,As Submitted,,FAMILY HEALTH CENTERS,716 1ST AVENUE,,OKANOGAN,WA,98840,OKANOGAN
501839,01-JAN-13,31-DEC-13,As Submitted,6,PORT GAMBLE SKLALLAM HEALTH CENTER,32014 LITTLE BOSTON RD NE,,KINGSTON,WA,98346,KITSAP
501841,01-JAN-13,31-DEC-13,As Submitted,1,HEALTHPOINT,955 POWELL AVENUE SOUTHWEST,,RENTON,WA,98057-2908,KING
501852,01-JAN-13,31-DEC-13,As Submitted,2,COWLITZ FAMILY HEALTH CENTER,1057 - 12TH AVENUE,,LONGVIEW,WA,98632,COWLITZ
501854,01-NOV-12,31-OCT-13,As Submitted,1,COMMUNITY HEALTH ASSOC OF SPOKANE,924 SOUTH PINES ROAD,,SPOKANE,WA,99206,SPOKANE
501864,01-JUN-12,31-MAY-13,As Submitted,,COMMUNITY HEALTH CARE,11225 PACIFIC AVE,,TACOMA,WA,98444,PIERCE
501872,01-OCT-12,30-SEP-13,As Submitted,11,JAMESTOWN FAMILY HEALTH CENTER,808 N 5TH AVE,,SEQUIM,WA,98382,CLALLAM
501875,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNITY HEALTH OF CENTRAL WA,1806 W LINCOLN AVE.,,YAKIMA,WA,98902,YAKIMA
501882,01-APR-13,31-MAR-14,As Submitted,1,COLUMBIA VALLEY COMMUNITY HEALTH,600 ORONDO AVE STE 1,,WENATCHEE,WA,98801,CHELAN
501887,01-JAN-13,31-DEC-13,As Submitted,1,INTERFAITH COMMUNITY HEALTH CENTER,220 UNITY STREET,,BELLINGHAM,WA,98226,WHATCOM
501888,01-JAN-13,31-DEC-13,As Submitted,1,VALLEY VIEW HEALTH CENTER,2690 NE KRESKY AVE,,CHEHALIS,WA,98532,LEWIS
501890,01-OCT-12,30-SEP-13,As Submitted,11,SHOALWATER BAY INDIAN TRIBE,2373 OLD TOKELAND ROAD,,TOKELAND,WA,98590,PACIFIC
501891,01-APR-13,31-MAR-14,As Submitted,2,MOSES LAKE COMMUNITY HEALTH CTR,605 COOLIDGE DRIVE,,MOSES LAKE,WA,98837,GRANT
501895,01-FEB-13,31-JAN-14,As Submitted,1,THE N.A.T.I.V.E. PROJECT,1803 W MAXWELL,,SPOKANE,WA,99201,SPOKANE
501902,01-OCT-12,30-SEP-13,As Submitted,11,COLVILLE NATION CHC/INCHELIUM CHC,39 SHORT CUT ROAD,,INCHELIUM,WA,99138,FERRY
501924,01-JAN-13,31-DEC-13,As Submitted,1,PENINSULA COMMUNITY HEALTH SERVICES,616 SIXTH STREET,,BREMERTON,WA,98337,KITSAP
501944,01-JAN-13,31-DEC-13,As Submitted,1,MATTAWA COMMUNITY MEDICAL CENTER,210 GOVERNMENT RD,,MATTAWA,WA,99349-0960,MATTAWA
501946,12-DEC-12,31-DEC-13,As Submitted,2,FAMILY HEALTH CENTER KELSO CLINIC,300 OAK STREET,,KELSO,WA,98626,COWLITZ
503803,01-JAN-12,30-OCT-12,As Submitted,9,DOUGLAS COUNTY HOSPITAL DISTRICT 2,PO BOX 400,,WATERVILLE,WA,98858-0400,DOUGLAS
503809,01-JAN-13,31-DEC-13,Settled,11,TULALIP TRIBES HEALTH CLINIC,7520 TOTEM BEACH ROAD,,TULALIP,WA,98271,SNOHOMISH
503820,01-JAN-10,23-JAN-11,Settled,11,BENTON CITY CLINIC,513 9TH STREET,,BENTON CITY,WA,99320,BENTON
503824,01-MAY-12,30-APR-13,Settled,4,HARRISON HEALTH PARTNERS FAM MED CNT,461 G STREET SW,,FORKS,WA,98331,CLALLAM
503830,01-JAN-12,25-SEP-12,As Submitted,1,MATTAWA COMMUNITY MEDICAL CLINIC,2210 GOVENMENT ROAD,,MATTAWA,WA,99349-0960,GRANT
503832,01-JAN-13,31-DEC-13,As Submitted,4,NAPAVINE MEDICAL CLINIC  INC.,305 LINHART AVE NE,,NAPAVINE,WA,98565,LEWIS
503835,01-JAN-12,31-DEC-12,As Submitted,4,MID-COLUMIBA FAMILY PHYSICIANS,212 SKYLINE DRIVE,,WHITE SALMON,WA,98672,KLICKITAT
503837,01-JAN-10,31-DEC-10,Settled,3,PE ELL HEALTH CLINIC,402 N MAIN STREET,,PE ELL,WA,98572,LEWIS
503838,01-JAN-13,31-DEC-13,As Submitted,3,TEKOA MEDICAL CLINIC,115 N CROSBY,,TEKOA,WA,99033,WHITMAN
503839,01-JAN-13,31-DEC-13,As Submitted,1,PROVIDENCE ROCHESTER FAMILY MEDICAL,18313 PAULSON ST SW  SUITE A,,ROCHESTER,WA,98532,LEWIS
503840,01-JAN-10,31-DEC-10,Settled,3,SOL DUC CLINIC,481 WEST  E  STREET,,FORKS,WA,98331,CLALLAM
503846,01-JAN-12,31-DEC-12,As Submitted,4,WALLA WALLA CLINIC,55 WEST TIETAN,,WALLA WALLA,WA,99362,WALLA WALLA
503851,01-JAN-12,31-DEC-12,As Submitted,4,LAKE CHELAN CLINIC  PC,219 E JOHNSON STREET,,CHELAN,WA,98816,CHELAN
503852,01-JAN-12,31-DEC-12,Settled,4,PARKVIEW PEDIATRICS,615 S. DIVISION,,MOSES LAKE,WA,98837,MOSES
503853,01-JAN-12,31-MAY-12,As Submitted,4,MAIN STREET HEALTH ASSOCIATES  PS,418 WEST MAIN STREET,,BREWSTER,WA,98812,OKANOGAN
503854,21-JUL-13,31-DEC-13,Settled,6,ROYAL CITY CLINIC,103 CAMELIA ST NW,,ROYAL CITY,WA,99357,GRANT
503856,01-JAN-13,30-NOV-13,As Submitted,4,OLYMPIC PHYSICIANS  PLLC,237 PROFESSIONAL WAY,,SHELTON,WA,98584,MASON
503857,01-JAN-13,31-DEC-13,As Submitted,3,TENINO FAMILY PRACTICE,273 E. SUSSEX AVE.,,TENINO,WA,98589,THURSTON
503859,01-JAN-12,31-AUG-12,As Submitted,1,THE BEACH CLINIC INC P.S.,723 MONTESANO STREET,,WESTPORT,WA,98595,GRAYS HARBOR
503860,01-APR-12,30-DEC-12,As Submitted,3,NORTHEAST WASHINGTON MEDICAL GROUP,1200 EAST COLUMBIA,,COLVILLE,WA,99114,STEVENS
503861,01-JAN-13,31-DEC-13,As Submitted,1,EPHRATA MEDICAL CENTER,508 WEST DIVISION AVENUE,,EPHRATA,WA,98823,GRANT
503862,01-JAN-11,30-SEP-11,Settled,4,RIFFE MEDICAL CENTER,745 WILLIAMS STREET,,MOSSYROCK,WA,98564,LEWIS
503863,01-JAN-13,31-DEC-13,As Submitted,5,ISLAND FAMILY PHYSICIANS,2511 M AVE STE A,,ANACORTES,WA,98221,SKAGIT
503865,31-DEC-12,31-DEC-13,As Submitted,1,PROVIDENCE NORTHEAST WASHINGTON MEDI,1200 EAST COLUMBIA AVE,,COLVILLE,WA,99114,STEVENS
503866,01-JAN-12,31-DEC-12,As Submitted,3,METHOW VALLEY FAMILY PRACTICE,541 2ND AVENUE,,TWISP,WA,98856,OKANOGAN
503868,01-JAN-13,31-DEC-13,As Submitted,5,CHEWELAH ASSOCIATED PHYSICIANS,5TH AND KING,,CHEWELAH,WA,99109,STEVENS
503869,01-JAN-11,13-JUL-11,Settled,9,SKAGIT REGIONAL CLINICS,1400 E. KINCAD,,MOUNT VERNON,WA,98274,SKAGIT
503873,01-JAN-13,31-DEC-13,As Submitted,5,FAMILY MEDICINE OF PORT ANGELES,240 W FRONT STREET,,PORT ANGELES,WA,98362,CLALLUM
503874,01-JAN-11,31-MAY-11,Settled,4,NORTH CASCADE FAMILY PHYSICIANS,2116 EAST SECTION STREET,,MOUNT VERNON,WA,98274,SKAGIT
503876,01-JAN-12,31-DEC-12,Settled,4,PENINSULA CHILDRENS CLINIC,902 EAS CAROLINE,,PORT ANGELES,WA,98362,CLALLAM
503877,01-JAN-13,31-DEC-13,As Submitted,5,MORTON MEDICAL CENTER,531 ADAMS STREET,,MORTON,WA,98356,LEWIS
503881,01-JAN-13,31-DEC-13,Settled,4,ELLENSBURG PEDIATRICS,611 SOUTH CHESTNUT  SUITE E,,ELLENSBURG,WA,98926-4815,KITTATAS
503883,01-JAN-13,31-DEC-13,As Submitted,6,PALOUSE HEALTH CENTER INC,235 E MAIN,,PALOUSE,WA,99161,WHITMAN
503884,01-JAN-12,31-DEC-12,As Submitted,4,HOODSPORT FAMILY CLINIC,24261 NORTH US HIGHWAY 101,,HOODSPORT,WA,98548,MASON
503885,01-JAN-12,31-DEC-12,As Submitted,1,DEER PARK FAMILY CARE CLINIC,905 EAST D STREET,,DEER PARK,WA,99006,SPOKANE
503886,01-OCT-11,30-SEP-12,As Submitted,4,FAMILY HEALTHCARE & CASCADE PEDS,107 E MOUNTAIN VIEW AVE,,ELLENSBURG,WA,98926,KITTITAS
503887,01-JAN-13,31-DEC-13,Settled,4,ORCAS ISLAND FAMILY MEDICINE  PC,23 URNER STREET  SUITE 5,,EASTSOUND,WA,98245,SAN JUAN
503888,01-JAN-10,31-DEC-10,Settled,4,N.W. PEDIATRIC CENTER  INC.,1911 COOKS HILL ROAD,,CENTRALIA,WA,985310000,LEWIS
503891,01-JAN-12,31-DEC-12,As Submitted,3,MICHAEL BUBEN  MD,826 ALDER STREET,,SOUTH BEND,WA,98586,PACIFIC
503893,01-JAN-12,25-NOV-12,As Submitted,1,INTER ISLAND MEDICAL CENTER,550 SPRING STREET,,FRIDAY HARBOR,WA,98250,SAN JUAN
503894,01-JAN-12,07-OCT-12,As Submitted,3,L. KEITH HANSON  PLLC,520 W INDIAN AVE  SUITE A,,BREWSTER,WA,98812,OKANOGAN
503896,01-JAN-12,12-MAY-12,As Submitted,4,CASCADE FAMILY MEDICAL CLINIC,1740 COOKS HILL ROAD,,CENTRALIA,WA,98531,LEWIS
503897,01-JAN-12,31-DEC-12,Settled,4,CHEHALIS CHILDRENS CLINIC,370 S MARKET BLVD,,CHEHALIS,WA,98532,LEWIS
503898,01-JAN-13,31-DEC-13,As Submitted,4,MARY S CORNER MEDICAL CLINIC,4254 JACKSON HIGHWAY,,CHEHALIS,WA,98532,LEWIS
503899,01-JAN-10,31-DEC-10,Settled,4,MW PEDIATRIC CENTER  INC  PS,1911 COOKS HILL ROAD,,CENTRALIA,WA,98531,LEWIS
503902,01-JAN-13,31-DEC-13,As Submitted,6,LYNDEN FAMILY MEDICINE,1610 GROVER STREET  SUITE D-1,,LYNDEN,WA,98264,WHATCOM
503906,01-OCT-11,30-SEP-12,Settled,1,ORCAS FMAILY HEALTH CENTER,1286 MT BAKER RD SUITE B102,,EASTSOUND,WA,98245,SAN JUAN
503907,01-JAN-13,31-DEC-13,As Submitted,5,MID-VALLEY COMMUNITY CLINIC,700 SOUTH 11TH STREET,,SUNNYSIDE,WA,98944,YAKIMA
503908,01-JAN-13,31-DEC-13,As Submitted,4,SWOFFORD & HALMA CLINIC,2303 REITH WAY,,SUNNYSIDE,WA,98944,YAKIMA
503909,01-JAN-12,31-DEC-12,As Submitted,5,SAN JUAN HEALTHCARE PC,689 AIRPORT CENTER  SUITE B,,FRIDAY HARBOR,WA,98250,SAN JUAN
503913,01-JAN-12,31-DEC-12,Settled,1,POPES KIDS PLACE,230 WASHINGTON WAY,,CENTRAILIA,WA,98531,LEWIS
503914,14-JAN-11,17-MAY-11,Settled,4,OCEAN BEACH HOSP & WOMENS HEALTH CNT,167 1ST AVENUE NORTH,,LLWACO,WA,98624,PACIFIC
511014,11-DEC-12,01-JUN-13,Settled,2,VALLEY HEALTH PRESTERA 7TH AVENUE,730 7TH AVENUE,,HUNTINGTON,WV,25701-2116,CABELL
511800,01-JUL-12,30-JUN-13,As Submitted,1,ST. GEORGE MEDICAL CLINIC  INC.,RT. 1,,ST. GEORGE,WV,26287,TUCKER
511801,01-APR-13,31-MAR-14,As Submitted,1,COMMUNITY HEALTH SYSTEMS  INC.,252 RURAL ACRES DRIVE,,BECKLEY,WV,25801,RALEIGH
511802,01-JUN-12,31-MAY-13,As Submitted,1,NORTHERN GREENBRIER HEALTH CLINIC,ROUTE 9  SINKING CREEK ROAD,,WILLIAMBSURG,WV,24991,GREENBRIER
511803,01-JUN-12,31-MAY-13,As Submitted,1,VALLEY HEALTH SYSTEMS INC.,3377 US ROUTE 60,,HUNTINGTON,WV,25705,CABELL
511817,01-JUL-12,30-JUN-13,As Submitted,1,RAINELLE MEDICAL CENTER  INC.,645 KANAWHA AVENUE,,RAINELLE,WV,25962,GREENBRIER
511819,01-FEB-13,31-JAN-14,As Submitted,1,TUG RIVER HEALTH ASSOCIATION  INC.,RR 103 SUPPLY STREET,,GARY,WV,24836,MCDOWELL
511820,01-JUL-12,30-JUN-13,As Submitted,4,NORTH FAYETTE FAMILY HEALTH CENTER,221 WEST MAPLE AVE,,SCARBRO,WV,25917,FAYETTE
511822,01-OCT-12,30-SEP-13,As Submitted,1,HYGEIA FACILITIES FOUNDATION  INC.,37456 COAL RIVER ROAD,,WHITESVILLE,WV,25209,BOONE
511824,01-FEB-13,31-JAN-14,As Submitted,1,ROANE COUNTY FAMILY HEALTH CARE  INC,146 WILLIAMS DRIVE,,SPENCER,WV,25276-0030,ROANE
511826,01-JUL-12,30-JUN-13,As Submitted,1,COMMUNITY CARE OF WEST VIRGINIA  INC,INTERSECTION RT 4 & 20 SOUTH,,ROCK CAVE,WV,26234,UPSHUR
511827,01-DEC-12,30-NOV-13,As Submitted,1,CAMDEN ON GAULEY MEDICAL CENTER  INC,10009 WEBSTER ROAD,,CAMDEN ON GAULEY,WV,26208,WEBSTER
511833,01-JUN-12,31-MAY-13,As Submitted,1,CLAY BATTELLE HLTH SVCS ASSOC.,5861 MASON DIXON HIGHWAY,,BLACKSVILLE,WV,26521,MONONGALIA
511835,01-JUL-12,31-AUG-12,Settled,1,PRIMARY CARE SYSTEMS  INC.,122 CENTER STREET,,CLAY,WV,25043,CLAY
511837,01-JUL-12,30-JUN-13,As Submitted,1,MONROE COUNTY HEALTH CENTER,200 HEALTH CENTER DRIVE,,UNION,WV,24983,MONROE
511844,01-APR-13,31-MAR-14,As Submitted,,SHENANDOAH VALLEY MEDICAL SYSTEM  IN,99 TAVERN ROAD,,MARTINSBURG,WV,25401,BERKELEY
511845,01-JUN-12,31-MAY-13,As Submitted,1,E.A. HAWSE HEALTH CENTER  INC.,17978 SR 55,,BAKER,WV,26801,HARDY
511852,01-JUL-12,30-JUN-13,As Submitted,1,LINCOLN COUNTY PRIMARY CARE CENTER,7400 LYNN AVENUE,,HAMLIN,WV,25523,LINCOLN
511856,01-JUN-12,31-MAY-13,As Submitted,1,BLUESTONE HEALTH ASSOCIATES  INC.,3997 BECKLEY ROAD,,PRINCETON,WV,24740,MERCER
511858,01-JUL-12,30-JUN-13,As Submitted,1,MOUNTAINEER COMMUNITY HEALTH CENTER,783 WINCHESTER STREET,,PAW PAW,WV,25434,MORGAN
511861,01-JUN-12,31-MAY-13,As Submitted,1,MEDICAL CENTER OF TAYLOR COUNTY,725 NORTH PIKE STREET,,GRAFTON,WV,26354,TAYLOR
511863,01-JUL-12,30-JUN-13,As Submitted,1,WIRT COUNTY HLTH SVCS ASSOC. INC.,1301 ELIZABETH PIKE,,ELIZABETH,WV,26143,WIRT
511870,01-JUL-12,30-JUN-13,As Submitted,2,RITCHIE COUNTY PRIMARY CARE ASSOC.,135 S. PENN AVENUE,,HARRISVILLE,WV,26362,RITCHIE
511871,01-JAN-13,31-DEC-13,As Submitted,9,GILMER PRIMARY CARE CLINIC,809 MINERAL ROAD,,GLENVILLE,WV,25351,GILMER
511872,01-JUL-12,30-JUN-13,Amended,2,WOMANCARE INC D/B/A FAMILYCARE,301-6 GREAT TEAYS BLVD,,SCOTT DEPORT,WV,25560,PUTNAM
511873,01-JUL-12,30-JUN-13,Amended,4,PENDLETON COMMUNITY CARE,314 PINE STREET,,FRANKLIN,WV,26807-0100,PENDLETON
511874,01-MAR-13,28-FEB-14,As Submitted,4,VALLEY HEALTH CARE  INC.,1 POLING STREET,,MILL CREEK,WV,26280,US
511880,01-JUL-12,30-JUN-13,As Submitted,1,CABIN CREEK HEALTH CENTER  INC.,ROUTE 79,,DAWES,WV,25054-0070,KANAWHA
511900,01-JUL-12,30-JUN-13,As Submitted,1,BELINGTON COMMUNITY MED SERVICES ASS,210 STURMER STREET,,BELINGTON,WV,26250,BARBOUR
511906,01-MAR-13,28-FEB-14,Settled,2,VALLEY HEALTH CARE  INC.,1200 HARRISON AVENUE,,ELKINS,WV,26241,RANDOLPH
511922,01-JAN-13,31-DEC-13,As Submitted,1,CHANGE INC,3136 WEST STREET,,WIERTON,WV,26062-4635,HANCOCK
511923,01-FEB-13,31-JAN-14,As Submitted,1,MONONGAHELA VALLEY ASSOC OF HEALTH,1322 LOCUST AVENUE,,FAIRMONT,WV,26555-1112,MARION
511978,01-JUL-12,30-JUN-13,As Submitted,1,RURAL HEALTH ACCESS CORPORATION,386 AIPORT ROAD,,CHAPMANVILLE,WV,25508-4013,LOGAN
513804,01-JUL-12,30-JUN-13,Settled,1,DRS. RW & JA LOVE MEMORIAL CLINIC,112 KUYKENDALL LANE,,MOOREFIELD,WV,26836,HARDY
513843,01-JAN-13,31-DEC-13,As Submitted,,FAMILY CARE CLINIC,P.O. BOX 179,,NIMITZ,WV,25978,SUMMERS
513848,01-MAY-13,30-APR-14,As Submitted,4,FAMILY HEALTHCARE ASSOCIATES INC,MAIN STREET P O BOX 1650,,PINEVILLE,WV,24874,WYOMING
513852,01-JAN-13,31-DEC-13,As Submitted,4,HAHN MEDICAL PRACTICES  INC,22347 NORTHWESTERN PIKE,,ROMNEY,WV,26757,HAMPSHIRE
513861,01-JAN-11,31-DEC-11,Settled,1,BARBOUR COUNTY FAMILY MEDICINE,RT 4 BOX 315,,PHILIPPI,WV,26416,BARBOUR
513865,01-JAN-13,31-DEC-13,As Submitted,5,THE MANCHIN CLINIC,100 MAIN STREET,,FARMINGTON,WV,26571,MARION
513873,01-JAN-13,31-DEC-13,As Submitted,4,THE MYERS CLINIC,#3 HEALTHCARE DRIVE,,PHILLIPI,WV,26416,BARBOUR
513879,01-JAN-13,31-DEC-13,As Submitted,4,NORTH MARION MEDICAL,118 MARKET STREET,,MANNINGTON,WV,26582,MARION
513884,01-JAN-13,31-DEC-13,As Submitted,3,BRAXTON PRIMARY HEALTH CARE,110 MUNICIPAL STREET,,BURNSVILLE,WV,26335,BRAXTON
513889,01-JAN-13,31-DEC-13,As Submitted,3,BRADSHAW MEDICAL RHC,MAIN STREET,,BRADSHAW,WV,24817,MCDOWELL
513891,01-JAN-13,31-DEC-13,As Submitted,3,JANA PETER  DO,365 COURTHOUSE ROAD,,PRINCETON,WV,24740,MERCER
513893,01-JAN-13,31-DEC-13,As Submitted,4,SUMMERSVILLE PEDIATRICS  INC.,400 FAIRVIEW HEIGHTS ROAD  SUITE 302,,SUMMERSVILLE,WV,26651,NICHOLAS
513897,01-JAN-13,31-DEC-13,As Submitted,1,HARPERS FERRY FAMILY MEDICINE,171 TAYLOR STREET,,HARPERS FERRY,WV,25425,JEFFERSON
513901,01-JAN-13,31-DEC-13,As Submitted,3,RUPERT PRIMARY CARE,1109 GREENBRIER STREET,,RUPERT,WV,25984,GREENBRIER
513902,01-JAN-13,31-DEC-13,As Submitted,4,DOUGLAS D WOLFE DO  INC.,800 EAST MAIN STREET,,MANNINGTON,WV,26582,MARION
513904,01-JAN-10,31-DEC-10,Settled,1,VARNEY MEDICAL CENTER,ROUTE 52 BOX 279,,VARNEY,WV,25696,MINGO
513911,01-JAN-13,31-DEC-13,As Submitted,4,SAHIB K SHAMMAA MD INC,623 TEMPLE ST,,HINTON,WV,25951,SUMMERS
513912,01-JAN-13,31-DEC-13,As Submitted,3,MOUNTAINEER HEALTH CARE PLLC,1500 TERRACE ST,,HINTON,WV,25951,SUMMERS
513914,01-JAN-13,31-DEC-13,As Submitted,3,MILLER FAMILY PRACTICE,STATE ROUTE 219,,PETERSTOWN,WV,24963,MONROE
513917,01-JUL-12,30-JUN-13,As Submitted,4,BLUEWELL FAMILY CLINIC,3720 COAL HERITAGE RD,,BLUEFIELD,WV,24701,MERCER
521801,01-FEB-13,31-JAN-14,As Submitted,4,NORTHERN HEALTH CENTERS  INC.,P.O. BOX 179,,LAKEWOOD,WI,54138,OCONTO
521804,01-FEB-12,31-JAN-13,Settled,1,ISAAC COGGS HERITAGE HEALTH CLINIC,8200 WEST SILVER SPRING,,MILWAUKEE WI 53218,WI,53218,MILWAUKEE
521805,01-APR-12,31-MAR-13,Settled,2,THE 16TH STREET COMMUNITY HEALTH CTR,1032 S. CESAR E. CHAVEZ DRIVE,,MILWAUKEE,WI,53204,MILWAUKEE
521807,01-JUL-12,30-JUN-13,Settled,1,HO-CHUNK HEALTH CARE CENTER,W9855 AIRPORT ROAD AND GUY LANE,,BLACK RIVER FALLS,WI,54615,JACKSON
521808,01-JUL-12,30-JUN-13,As Submitted,4,SCENIC BLUFFS COMMUNITY HEALTH CTRS,238 FRONT ST,,CASHTON,WI,54619,MONROE
521809,01-JUL-12,30-JUN-13,As Submitted,1,BRIDGE COMMUNITY HEALTH CLINIC,1810 NORTH SECOND STREET,,WAUSAU,WI,54403,MARATHON
521810,01-MAR-13,28-FEB-14,As Submitted,1,KENOSHA COMMUNITY HEALTH CENTER  INC,4536 22ND AVENUE,,KENOSHA,WI,53140,KENOSHA
521816,01-JAN-13,31-DEC-13,As Submitted,1,OUTREACH COMMUNITY HEALTH CENTERS  I,711 WEST CAPITOL DRIVE,,MILWAUKEE,WI,53206,MILWAUKEE
521817,01-JUL-12,30-JUN-13,Settled,2,HO-CHUNK NATION WELLNESS,52876 HO CHUNK VILLAGE,,BARABOO,WI,53913,SAUK
521818,01-OCT-12,30-SEP-13,Settled,3,GERALD L IGNACE INDIAN HEALTH CENTER,1711 SOUTH 11TH STREET,,MILWAUKEE,WI,53204,MILWAUKEE
521819,01-OCT-12,30-SEP-13,As Submitted,2,FOREST COUNTY POTAWATOMI HEALTH AND,8201 MISH KO SWEN DRIVE,,CRANDON,WI,54520,FOREST
521821,01-APR-12,31-MAR-13,As Submitted,4,LISBON AVENUE HEALTH CENTER,3522 W LISBON AVE,,MILWAUKEE,WI,53208,MILWAUKEE
521822,01-JUL-12,30-JUN-13,As Submitted,4,COMMUNITY HEALTH SYSTEMS,690  THIRD STREET,,BELOIT,WI,53511,ROCK
521824,01-APR-13,31-MAR-14,As Submitted,1,LA CLINICA DE LOS CAMPESINOS  INC.,400 SOUTH TOWNLINE ROAD,,WAUTOMA,WI,54982,WAUSHARA
