PROVIDER_NUMBER,FQHC14_Name,Street_Addr,PO_Box,City,State,Zip_Code,County
681071,CENTRAL FLORIDA HEALTH CARE  INC. MU,106 NW 9TH AVENUE,,MULBERRY,FL,33860,POLK
681073,AGAPE COMMUNITY HEALTH CENTER  INC.,120 KING STREET,,JACKSONVILLE,FL,32204,DUVAL
681074,MIAMI BEACH COMM HEALTH CENTER  INC.,11645 BISCAYNE BLVD  SUITE 408,,NORTH MIAMI,FL,33181,MIAMI DADE
681075,ECC CENTURY PEDIATRICS,501 CHURCH STREET,,CENTURY,FL,32535,ESCAMBIA
681076,ECC CANTONMENT PEDIATRICS,470 S HIGHWAY 29  SUITE 2,,CANTONMENT,FL,32533,ESCAMBIA
681077,TREASURE COAST COMMUNITY HEALTH  IN,13505 U.S. HWY #1,,SEBASTIAN,FL,32958,INDIAN RIVER
681078,AGAPE COMMUNITY HEALTH CENTER  INC.,5150-9 TIMUQUANA ROAD,,JACKSONVILLE,FL,32210,DUVAL
681079,AGAPE COMMUNITY HEALTH CTR,3160 EDGEWOOD AVENUE W,,JACKSONVILLE,FL,32208,DUVAL
681080,AGAPE COMMUNITY HEALTH CENTER  INC.,6138 KENNEDY ROAD,,JACKSONVILLE,FL,32216,DUVAL
681081,AGAPE COMMUNITY HEALTH CENTER  INC.M,5316-18 N PEARL STREET,,JACKSONVILLE,FL,32208,DUVAL
681082,WOMENS CARE NAPLES,3339 TAMIAMI TRAIL EAST SUITE 146,,NAPLES,FL,34112,COLLIER
681083,CITRUS HEALTH NETWORK,7150 WEST 20TH AVENUE  SUITE 201,,HIALEAH,FL,33016,MIAMI-DADE
681084,FAMILY CARE DLC,6075 BATHEY LANE BLDG D-1,,NAPLES,FL,34116,COLLIER
681086,BANYAN COMMUNITY HEALTH CENTER  INC.,10 NW 42ND AVE STE 500,,MIAMI,FL,33126,DADE
681087,BOCA RATON FQHC,23123 STATE ROAD 7  SUITE 108,,BOCA RATON,FL,33428-5490,PALM BEACH
681088,JUPITER FQHC,411 W INDIANTOWN RD,,JUPITER,FL,33458-3538,PALM BEACH
681089,RURAL HEALTHCARE INC DBA AZALEA HEAL,1455 DUNN AVENUE,,DAYTONA BEACH,FL,32114,VOLUSIA
681090,BORINQUEN HEALTH CARE CENTER  INC,12601 NE 7 AVENUE,,NORTH MIAMI,FL,33161,DADE
681091,BORINQUEN HEALTH CARE CENTER  INC.,3550 BRISCAYNE BLVD,,MIAMI,FL,33137,DADE
681093,LEE COMMUNITY HEALTHCARE OB BASS RD,16271 BASS ROAD,,FORT MYERS,FL,33908,LEE
681094,ORANGE BLOSSOM FAMILY HEALTH CENTER,3100 EVANS TROJAN WAY,,ORLANDO,FL,32808,ORANGE
681095,PREMIER COMMUNITY HEALTHCARE GROUP,300 SOUTH MAIN ST,,BROOKSVILLE,FL,34601,HERNANDO
681096,PREMIER COMMUNITY HEALTHCARE GROUP,7551 FOREST OAKS BLVD,,SPRING HILL,FL,34606,HERNANDO
681097,NORTHEAST FLORIDA HEALTH SERVICES,216 NORTH FREDERICK ST,,PIERSON,FL,32180,VOLUSIA
681098,LEE COMMUNITY HEALTHCARE PALM BEACH,4040 PALM BEACH BLVD  SUITE F,,FORT MYERS,FL,33916,LEE
681099,CHC-FOREST CITY OPTOMETRY & BEHAV.,7912 FOREST CITY ROAD,,ORLANDO,FL,32810,ORANGE
681100,THONOTOSSASSA COMMUNITY HEALTH CTR,9555 E FOWLER AVE,,THONOTOSSASSA,FL,33592,HILLSBOROUGH
681101,TREASURE COAST COMMUNITY HEALTH INC,1955 21ST AVENUE,,VERO BEACH,FL,32960,INDIAN RIVER
681102,OSCEOLA COMMUNITY HEALTH SERVICES,1050 GRAPE AVE,,ST CLOUD,FL,34744,OSCEOLA
681103,OSCEOLA COMMUNITY HEALTH SERVICES,1501-1507 BILL BECK BLVD,,KISSIMMEE,FL,34744,OSCEOLA
681104,OSCEOLA COMMUNITY HEALTH SERVICES,1703 BUSINESS CENTER LANE,,KISSIMMEE,FL,34758,OSCEOLA
681106,PANCARE OF FLORIDA  INC,16875 NORTH CAYSON STREET,,BLOUNTSTOWN,FL,32424,CALHOUN
681107,PANCARE OF FLORIDA,278 A CHURCH RD,,BRUCE,FL,32455,WALTON
681108,PANCARE OF FL,479 E HWY 20,,FREEPORT,FL,32439,WALTON
681109,PANCARE OF FLORIDA  INC,2475 GARRISON AVENUE,,PORT ST JOE,FL,32456,GULF
681110,PROJECT HEALTH  INC.,120 N. MONTGOMERY AVE,,INVERNESS,FL,34450,CITRUS
681111,CITRUS HEALTH NETWORK,8765 SW 165TH AV. SUITE 110-114,,MIAMI,FL,33193,MIAMI-DADE
681112,ECC AT CENTURY PRIMARY CARE,6021 INDUSTRIAL BLVD,,CENTURY,FL,32535,ESCAMBIA
681113,TRUE HEALTH,1120 SR 436 SUITE 1600,,CASSELBRRY,FL,32707,SEMINOLE
681114,RURAL HEALTHCARE INC DBA AZALEA HEAL,1425 DUNN AVENUE,,DAYTONA BEACH,FL,32114,VOLUSIA
681115,WHOLE FAMILY HEALTH CENTER INC,725 NORTH US HIGHWAY 1,,FORT PIERCE,FL,34950,ST LUCIE
681116,WHOLE FAMILY HEALTH CENTER INC,981 37TH PLACE,,VERO BEACH,FL,32960,INDIAN RIVER
681117,SOUTH MANATEE CHILDRENS HEALTH CENT,6326 15TH STEET E,,SARASOTA,FL,34243,MANATEE
681119,FAMILY HEALTH CENTERS OF SOUTHWEST F,1926 VICTORIA AVENUE,,FORT MYERS,FL,33901,LEE
681120,CHC -CLERMONT,2140 N DON WICKHAM DR #C,,CLERMONT,FL,34711,LAKE
681121,MIAMI BEACH COMMUNITY HEALTH CENTER,11645 BISCAYNE BLVD.  SUITE 302 AND,,MIAMI,FL,33181-3138,MIAMI-DADE
681122,COMMUNITY HEALTH CENTER AT LEALMAN,4950 34TH STREET N,,ST PETERSBURG,FL,33714,PINELLAS
681123,NORTH MONROE MEDICAL CENTER,3721 N MONROE STREET,,TALLAHASSEE,FL,32303,LEON
681124,BOND ON MAGNOLIA,2200 S MONROE STREET,,TALLAHASSEE,FL,32301,LEON
681125,OSCEOLA COMMUNITY HEALTH SERVICES,2622 SIMPSON RD,,KISSIMMEE,FL,34744,OSCEOLA
681126,NEIGHBORHOOD MEDICAL CENTER,3013 JIM LEE ROAD,,TALLAHASSEE,FL,32301,USA
681127,BHA EVANS CENTER CLINIC,1361 FLORIDA AVENUE SUITE 2,,PALM BAY,FL,32905,BREVARD
681128,CENTERPLACE HEALTH  INC.,1750 17TH STREET  BLDG E,,SARASOTA,FL,34234,SARASOTA
681129,CENTERPLACE HEALTH,2200 RINGLING BLVD,,SARASOTA,FL,34237,SARASOTA
681130,COMMUNITY HEALTH CENTERS OF SARASOTA,6950 OUTREACH WAY,,NORTH PORT,FL,34287,SARASOTA
681131,CCW,1008 GOODLETTE RD N,34102,NAPLES,FL,34102,COLLIER
681132,FAMILY CARE NORTH,1265 CREEKSIDE PKWY #206,,NAPLES,FL,34108,COLLIER
681133,LEE COMMUNITY HEALTHCARE LEHIGH,5705 LEE BOULEVARD,,LEHIGH ACRES,FL,33971,LEE
681134,TREASURE COAST COMMUNITY HEALTH  INC,SUITE 140  787 37TH STREET,,VERO BEACH,FL,32960,INDIAN RIVER
681135,TRINITY PEDIATRICS,5375 N 9TH AVE,,PENSACOLA,FL,32504,ESCAMBIA
681136,THOMAS E LANGLEY MEDICAL CENTER,547 SE FORT TRAIL ISLAND,,CRYSTAL RIVER,FL,34429,CITRUS
681137,AMA WAUCHULA,508 S 6TH AVENUE,,WACHULA,FL,33873,HARDEE
681139,HWY 90 PEDIATRICS,4435 HWY 90,,PACE,FL,32571,SANTA ROSA
681140,INVERNESS FAMILY PRACTICE,151 EAST HIGHLAND BOULEVARD  STE 151,,INVERNESS,FL,34452-4846,CITRUS
681153,TREASURE COAST COMMUNITY HEALTH,4675 28TH COURT,,VERO BEACH,FL,32967,INDIAN RIVER
721800,SHAWNEE FAMILY HEALTH CENTER,225 CARLTON DAVIDSON LANE,,COAL GROVE,OH,45638,LAWRENCE
721801,BULLDOG HEALTH CENTER,2400 COLLINGWOOD BLVD,,TOLEDO,OH,43620,LUCAS
721802,COMMUNITY MENTAL HEALTHCARE INC.,201 HOSPITAL DR,,DOVER,OH,44622,TUSCARAWAS
721803,RAMS HEALTH CENTER,222 MCTIGUE DR,,TOLEDO,OH,43615,LUCAS
721804,LORAIN COUNTY HEALTH & DENTISTRY,6150 PARK SQUARE  STE. B,,LORAIN,OH,44053,LORAIN
721805,SHAWNEE FAMILY CENTER,901 WASHINGTON ST,,PORTSMOUTH,OH,45662,SCIOTO
721806,HIGHLAND HEALTH PROVIDERS,1275 N HIGH ST,,HILLSBORO,OH,45133,HIGHLAND
721811,RIVERSIDE COMMUNITY HEALTH CTR,405 WOODVILLE RD,,TOLEDO,OH,43605,LUCAS
721813,NORTHSIDE DENTAL CENTER,500 GYPSY LANE  FL3,,YOUNGSTOWN,OH,44504-1315,MAHONING
721815,WESTERN LUCAS COUNTY COMM HLTH CTR,330 OAK TERRACE BLVD.,,HOLLAND,OH,43528,LUCAS
721816,BARNESVILLE FAMILY DENTAL,100 E MAIN ST,,BARNESVILLE,OH,43713,BELMONT
721819,FOREST PARK,1401 STEFFEN AVE,,CINCINNATI,OH,45215,HAMILTON
721820,ERIE COUNTY OFFICE OF AUDITOR,221 W JEFFERSON STREET,,SANDUSKY,OH,44870,ERIE
721825,ERIE COUNTY GENERAL HEALTH DISTRICT,316 MASON ROAD W,,MILAN,OH,44846,ERIE
741800,HEALTH SERVICES OF NORTH TEXAS INC,4310 MESA DRIVE,,DENTON,TX,76207,DENTON
741805,PEOPLES COMMUNITY CLINIC,1101 CAMINO LA COSTA,,AUSTIN,TX,78752,TRAVIS
741810,MISSION EAST DALLAS,2914 OATES DRIVE,,DALLAS,TX,75228,DALLAS
741811,EAST TEXAS BORDER CLINIC,1400 COLLEGE DRIVE,SUITE 204,TEXARKANA,TX,75503,BOWIE
741817,PROJECT VIDA HEALTH CENTER,561 S. KNOX,,FORT HANCOCK,TX,79839,HUDSPETH
741818,HOUSTON AREA COMMUNITY SERVICES ICN,902 FROSTWOOD DRIVE  SUITE 142 MEDIC,,HOUSTON,TX,77024,HARRIS
741823,SOUTH CENTRAL HOUSTON ACTION COUNCIL,1102 PINEMONT DRIVE,,HOUSTON,TX,77018,HOUSTON
741826,HEALTHCARE FOR THE HOMELESS,1212 PRAIRIE STREET,,HOUSTON,TX,77002,HARRIS
741828,TYLER FAMILY CIRCLE OF CARE,928 N GLENWOOD BOULEVARD,,TYLER,TX,75702,SMITH
741836,DCHD DBA STEWPOT,1822 YOUNG STREET,,DALLAS,TX,75041,DALLAS
741838,FOREMOST FAMILY HEALTH CENTERS,3515 SHEPHERD LANE,,BALCH SPRINGS,TX,75180,DALLAS
741842,ST HOPE FOUNDATION  INC,255 NORTH POINT DRIVE,,HOUSTON,TX,77060,HARRIS
741852,BEE BUSY WELLNESS,8785 WEST BELFORT ST,,HOUSTON,TX,77031,HARRIS
741863,LEGACY COMMUNITY HEALTH SERVICES INC,500 TIDWELL,,HOUSTON,TX,77022,HOUSTON
741864,LEGACY COMMUNITY HEALTH SERVICES,3030 NORTH STREET #310,,BEAUMONT,TX,77702,JEFFERSON
741865,EAST TEXAS BOARDER HEALTH CLINIC,2131 SOUTH MOBBERLY AVENUE,,LONGVIEW,TX,75602,GREGG
741868,HEALTH POINT HOMESTEAD,214 FM 1488 ROAD,,HEMPSTEAD,TX,77445,WALLER
741872,HACS SPRING CYPRESS,17010 SUGAR PINE DRIVE,,HOUSTON,TX,77090,HARRIS
741873,MARTIN LUTHER KING COMMUNITY CLINIC,1911 N MARTIN LUTHER KING,,WACO,TX,76704,MCLENNAN
741874,COMMUNITY CLINIC AT MCC,4601 N 19TH ST,,WACO,TX,76708,MCLENNAN
741875,AUSTIN AVENUE CLINIC,110 S 12TH STREET,,WACO,TX,76701,MCLENNAN
741876,COMM ACTION INTEG CTR KINGSVILLE,1621 E CORRAL AVENUE,,KINGSVILLE,TX,78363,KLEBERG
741877,PEOPLES COMMUNITY CLINIC OFF-SITE,900 E. 30TH STREET,SUITE 303,AUSTIN,TX,78705,TRAVIS
741879,FAMILY HEALTH CENTER,600  S 25TH STREET 115,,TEMPLE,TX,76504,BELL
741880,FAMILY HEALTH CENTER HART OF TEXAS,2210 MAC ARTHUR DRIVE,103,WACO,TX,76708,MCLENNAN
741881,MIDLAND COMMUNITY HEALTHCARE,401 E. ILLINOIS AVE.,,MIDLAND,TX,79701,MIDLAND
741885,FAMILY HEALTH CENTER AT ELGIN,902 WEST 2ND STREET,,ELGIN,TX,78621,BASTROP
741889,TEJAS HEALTH CARE,898 EAST RICHMOND STREET,,GIDDINGS,TX,78942,LEE
741890,BASTROP COMMUNITY HEALT CENTER,275 JACKSON ST,,BASTROP,TX,78602,BASTROP
741891,HEALTH SERVICES OF NORTH TEXAS  LNC,821 NORTH ELM STREET,,DENTON,TX,76201,DENTON
741892,COLLIN COUNTY COMMUNITY HEALTH CENTE,2520 K AVENUE,SUITE 100,PLANO,TX,75074,COLLIN
741893,COMMUNICARE HEALTH CENTERS,201 STILLWATER  SUITE 1,,WIMBERLY,TX,78676,HAYS
741894,COMMUNICARE HEALTH CENTERS,3839 EAST FM 150,,KYLE,TX,78640,HAYS
741895,TEXARKANA OB,2602 ST MICHAEL DR  SUITE 202,,TEXARKANA,TX,75503,BOWIE
741896,MEHOP WOMEN AND CHILDREN CENTER,111 AVE F,,BAY CITY,TX,77414,MATAGORDA
741897,CENTRAL CARE COMMUNITY HEALTH CENTER,14087 S. MAIN STREET,,HOUSTON,TX,77035,HARRIS
741898,PEDIATRIC CENTER OF GREENVILLE,3005 SUITE A JOE RAMSEY BL,,GREENVILLE,TX,75401,HUNT
741899,TYLERS FAMILY CIRCLE OF LOVE,214 EAST HOUSTON STREET,,TYLER,TX,75702,SMITH
741900,COMMUNICARE HEALTH CENTERS,201 STILLWATER,SUITE 1,WIMBERLY,TX,78676,HAYS
741901,MED PLAZA CLINIC,703EAST MARSHALL AVENUE,,LONGVIEW,TX,75601,GREGG
741902,EAST TEXAS BORDER HEALTH CLINIC,1011 SOUTH WILLIAM STREET,,ATLANTA,TX,75551,CASS
741903,TYLER CLINIC,1200 CLINIC DRIVE,,TYLER,TX,75701,SMITH
741904,COMMUNICARE HEALTH CENTERS,2601 RATTLER ROAD,,SAN MARCOS,TX,78666,HAYS
741905,TEXARKANA CLINIC,1102 MAIN STREET,,TEXARKANA,TX,75501,BOWIE
741906,LOCKART FAMILY PRACTICE CENTER,2016 SOUTH COLORADO ST,,LOCKHART,TX,78644,CALDWELL
741907,ABILENE COMMUNITY HEALTH CENTER,1749 PINE ST.,,ABILENE,TX,79601,TAYLOR
741908,LYTLE COMMUNITY HEALTH CENTER,310 W OAKLAWN RD,,PLEASANTON,TX,78064,ATASCOSA
741909,UPPER VALLEY MEDICAL CENTER,7000 E 5TH STREET,,CANUTILLO,TX,79835,EL PASO
741910,LONE STAR COMMUNITY HEALTH CENTER,201 LINCOLN RIDGE,,WILLIS,TX,77378,MONTGOMERY
741911,LEGACY COMMUNITY HEALTH SERVICES,6700 BELLAIRE BLVD,,HOUSTON,TX,77074,HOUSTON
741912,COMUNITY CARE - SANDRA JOY ANDERSON,1705 EAST 11TH,,AUSTIN,TX,78702,AUSTIN
741913,RESOURCECARE MERKEL,217 EDWARDS STREET,,MERKEL,TX,79536,TAYLOR
741914,ARLINGTON COMMUNITY HEALTH CENTER,979 NORTH COOPER STREET,,ARLINGTON,TX,76011,TARRANT
741916,BARRIO COMMUNICARE HEALTH CENTER,14811 SAN PEDRO AVENUE,,SAN ANTONIO,TX,78232,BEXAR
741917,MCMULLEN COMMUNITY HEALTH CENTER,310 W OAKLAWN RD,,PLEASANTON,TX,78064,MCMULLEN
741918,FAMILY HEALTH SERVICES OF ALPINE,1605 N FT DAVIS HWY,,ALPINE,TX,79830,BREWSTER
741919,CSV WELLNESS CNTR-EMERGENCE HEALTH,1600 MONTANA AVE,,EL PASO,TX,79902,EL PASO
741920,CENTROMED MEDINA BASE CLINIC,5750 MEDINA BASE ROAD,,SAN ANTONIO,TX,78242,BEXAR
741921,COASTAL BEND WELLNESS FOUNDATION,2882 HOLLY ROAD,,CORPUS CHRISTI,TX,78415,NUECES
741922,ACESS HEALTH,533 FM 359 SOUTH,,BROOKSHIRE,TX,77423,WALLER
741923,LEGACY COMMUNITY HEALTH SERVICES  IN,5616 LAWNDALE STREET A 110,,HOUSTON,TX,77023,HOUSTON
741924,HEALING HANDS MINISTRIES,8515 GREENVILLE AVE  SUITE N-108,,DALLAS,TX,75243,DALLAS
741925,EL CENTRO DE CORAZON SE,5901  LONG DRIVE  STE 500,,HOUSTON,TX,77087,HARRIS
741926,LA CLINICA GUADALUPANA,901 ASCENCION STREET,,EL PASO,TX,79928,EL PASO
741927,DELL CITY HEALTH OUTREACHCENTER,102 SOUTH DOTSON BLDG B,,DELL CITY,TX,79847,HUDSPETH
741929,LSCC AT STASSNEY,730 W STASSNEY,SUITE 110,AUSTIN,TX,78745,TRAVIS
741931,CENTRAL CARE INTEGRATED HEALTH SERVI,96 BERRY ROAD,,HOUSTON,TX,77022,HARRIS
741932,COMM. ACTION INTEGRATION S. TEXAS,101 W. POTTS STREET,,FALFURRIAS,TX,78355,BROOKS
741933,FAMILY HEALTH CLINIC,6030 WEST UNIVERSITY BOULEVARD,,ODESSA,TX,79764,ECTOR
741934,HEALTH OPPORTUNITIES FOR PEOPLE E T,620 TENAHA STREET,,CENTER,TX,75935,SHELBY
741935,LONGVIEW WELLNESS CENTER,1300 SOUTH 6TH STREET,,LONGVIEW,TX,75601,GREGG
741936,SPECIAL HEALTH RESOURCES FOR TEXAS,402 NORTH 7TH STREET,,LONGVIEW,TX,75601,GREGG
741937,ELLIS CTY COALITION HLTH DBA HOPE C,805 W LAMPASAS ST,,ENNIS,TX,75119,ELLIS
741938,LEGACY COMMUNITY HEALTH SERVICES  IN,6565 DE MOSS DRIVE,,HOUSTON,TX,77074,HARRIS
741939,HEALTH CENTER SE TX- LIVINGSTON,204 WEST PARK DRIVE,,LIVINGSTON,TX,77351,POLK
741940,TYLER FAMILY CIRCLE OF CARE,510 E COMMERCE,,JACKSONVILLE,TX,75766,CHEROKEE
741941,LOS BARRIOS UNIDOS COMM CLINIC,4732 W ILLINOIS AVE,,DALLAS,TX,75211,DALLAS
741942,COMMUNICARE HEALTH CENTERS,3619 PAESANOS PKWY,,SAN ANTONIO,TX,78231,BEXAR
741944,TRIANGLE AREA NETWORK - ORANGE,3737 NORTH 16TH ST,,ORANGE,TX,77632,ORANGE
741945,HEALTHCARE FOR THE HOMELESS-HOUSTON,1811 RUIZ STREET,,HOUSTON,TX,77002,HARRIS
741946,LEGACY COMMUNITY HEALTH SERVICES  IN,401 BRANARD STREET  300-302,,HOUSTON,TX,77006,HARRIS
741947,LYTLE COMMUNITY HEALTH CENTER,310 W OAKLAWN RD,,PLEASANTON,TX,78064,ATASCOSA
741948,REGENCE HEALTH NETWORK-PLAINVIEW,2801 W. 8TH STREET,,PLAINVIEW,TX,79072,HALE
741949,CENTRO SAN VICENTE AT PEBBLE HILLS,10780 PEBBLE HILLS SUITE G1,,EL PASO,TX,79935,EL PASO
741950,CENTRO DE SALUD FAMILIAR LA FE  INC,721 S OCHOA STREET,,EL PASO,TX,79901,EL PASO
741951,LEGACY COMMUNITY HEALTH SERVICES,8320 LAWNDALE STREET,,HOUSTON,TX,77012,HARRIS
741952,NORTH CENTRAL TEXAS CHC,1301 3RD STREET SUITE 200,,WICHITA FALLS,TX,76301,WICHITA
741953,TYLER FAMILY CIRCLE OF CARE,1001 N PALESTINE,,ATHENS,TX,75751,HENDERSON
741954,LEGACY COMMUNITY HEALTH SERVICES,3430 CENTER STREET,,DEER PARK,TX,77536,HARRIS
741955,LEGACY COMMUNITY HEALTH SERVICES  IN,8500 HIGHWAY 6 S,,HOUSTON,TX,77083,HARRIS
741956,POTEET COMMUNITY HEALTH CENTER,8555 N STATE HIGHWAY 16,,POTEET,TX,78065,ATASCOSA
741957,SPRING BRANCH CHC,5502 1ST STREET,,KATY,TX,77055,HARRIS
741958,LEGACY COMMUNITY HEALTH SERVICES INC,9401 SOUTHWEST FWY  #127,,HOUSTON,TX,77074,HARRIS
741959,LEGACY COMMUNITY HEALTH SERVICES  IN,6677 ROCKIN STREET,,HOUSTON,TX,77074,HARRIS
741960,GENESIS PRIMECARE,618 S GROVE STREET SUITE 100 & 300,,MARSHALL,TX,75670,HARRISON
741961,EAST TEXAS BORDER HEALTH CLINIC,304 UNIVERSITY AVENUE SUITE 105,,MARSHALL,TX,75670,HARRISON
741962,GENESIS PRIMECARE,707 SOUTH GROVE STREET,,MARSHALL,TX,75670,HARRISON
741963,FAMILY PRACTICE AT VIRGINA PARKWAY,120 S CENTRAL EXPRESSWAY SUITES 101,,MCKINNEY,TX,75070,COLLIN
741964,LONE STAR CIRCLE AT TAYLOR,601A MALLARD LANE,,TAYLOR,TX,76574,WILLIAMSON
741965,SPRING BRANCH COMMUNITY HEALTH CENTE,1905 JACQUELYN DRIVE  SUITE 101,,HOUSTON,TX,77055,HARRIS
741966,ST HOPE FOUNDATION  INC,1414 S FRAZIER  STE 105/106,,CONROE,TX,77301,HARRIS
741967,COMMUNICARE HEALTH CENTERS,2614 WEST COMMERCE STREET,,SAN ANTONIO,TX,78207,BEXAR
741968,ST HOPE FOUNDATION  INC,14815 SOUTHWEST FREEWAY,,SUGARLAND,TX,77478,HARRIS
741969,CROSSROADS FAMILY CARE,4002 S LOOP 256  SUITE K,,PALESTINE,TX,75801,ANDERSON
741970,CENTRAL CARE INTEGRATED HEALTH SERVI,14929 OLD HUMBER RD. STE E,,HUMBLE,TX,77396,HARRIC
741971,SPRING BRANCH COMMUNITY HEALTH CENTE,7777 WESTGREEN BLVD,,CYPRESS,TX,77433,HARRIS
741972,LUFKIN CLINIC,1316 LAKEVIEW STREET,,LUFKIN,TX,75904,ANGELINA
741974,ALVIN INTEGRATED HEALTH CLINIC,101 BRENNEN LANE,,ALVIN,TX,77511,BRAZORIA
741975,GALVESTON INTEGRATED HEALTH CLINIC,123 ROSENBURG STREET  4TH FLOOR,,GALVESTON,TX,77550,GALVESTON
741976,STEPHEN F AUSTIN COMMUNITY HEALTH CE,1612 CALLAWAY DR,,ALVIN,TX,77511,BRAZORIA
741977,PARIS CLINIC,3150 CLARKSVILLE AVENUE,,PARIS,TX,75460,LAMAR
741978,ST HOPE COMMUNITY HEALTH CLINIC BELL,6800 WEST LOOP SOUTH SUITE 560,,HOUSTON,TX,77401,HARRIS
741979,COMMUNITY CARE,3518 FM 973,,DEL CITY,TX,78617,TRAVIS
741980,HEALTH SERVICES OF NORTH TEXAS INC,4304 MESA DRIVE,,DENTON,TX,76207,DENTON
741981,LONE STAR FAMILY HEALTH CENTER,13905 GRANGER ROAD,,CONROE,TX,77306,MONTGOMERY
741982,LONE STAR CIRCLE OF CARE,8913 COLLINFIELD DRIVE  UNIT 1,,AUSTIN,TX,78758,TRAVIS
741983,ANGLETON HEALTH CLINIC,101 TIGNER STREET,,ANGLETON,TX,77515,BRAZORIA
741984,HEALTH OPPORTUNITIES FOR PPL OF E TX,109 EAST MAIN ST,,SAN AUGUSTINE,TX,75972,SAN AUGUSTINE
741985,LEGACY COMMUNITY HEALTH SERVICES  IN,5598 NORTH FWY  #A1,,HOUSTON,TX,77076,HARRIS
741987,PEDIATRIC ASSOCIATES,4420 KIMBELL DRIVE,,WICHITA FALLS,TX,76302,WICHITA
741988,LEGACY COMMUNITY HEALTH SERVICES INC,1305 BENSON STREET,,HOUSTON,TX,77020,HARRIS COUNTY
741989,LEGACY COMMUNITY HEALTH S,9000 W BELLFORT ST.,,HOUSTON,TX,77031,HARRIS
751002,CLINICA SIERRA VISTA,234 BAKER ST,,BAKERSFIELD,CA,93305,KERN
751004,DESERT AIDS PROJECT,1695 N SUNRISE WAY,,PALM SPRINGS,CA,92262,RIVERSIDE
751011,CRENSHAW COMMUNITY CLINIC,3631 CRENSHAW BLVD #109,,LOS ANGELES,CA,90016,LOS ANGELES
751012,PEDIATRIC & FAMILY MEDICAL CENTER,1530 S OLIVE ST,,LOS ANGELES,CA,90015,LOS ANGELES
751015,ALL-INCLUSIVE COMM HEALTH CENTER,1311 N SAN FERNANDO BLVD,,BURBANK,CA,91504,LOS ANGELES
751017,CENTRO MEDICO COMMUNITY CLINIC,1307 WEST 6TH STREET SUITE 113,,CORONA,CA,92882,RIVERSIDE
751018,FRIENDS OF FAMILY HEALTH CENTER,501 S. IDAHO ST  #100,,LA HABRA,CA,90631,ORANGE
751024,CHULA VISTA MEDICAL PLAZA,678 3RD AVENUE,,CHULA VISTA,CA,91910,SAN DIEGO
751026,GREENFIELD CHC,9001 SOUTH H STREET,,BAKERSFIELD,CA,93307,KERN
751028,SHARE OUR SELVES CORPORATION,1550 SUPERIOR AVENUE,,COSTA MESA,CA,92267,ORANGE
751033,ASIAN PACIFIC HEALTHCARE VENTURE IN,4216 FOUNTAIN AVENUE,,LOS ANGELES,CA,90029,LOS ANGELES
751035,TULARE PEDIATRIC HEALTHCARE CENTER,1008 N CHERRY ST,,TULARE,CA,93274-2212,TULARE
751037,BANNING FAMILY COMMUNITY HEALTH CENT,1070 E RAMSEY STREET,,BANNING,CA,92220-5924,RIVERSIDE
751038,MISSION NEIGHBORHOOD HLTH CTR VALENC,1647 VALENCIA ST,,SAN FRANCISCO,CA,94110-5012,SAN FRANCISCO
751042,ALEXANDER VALLEY HEALTHCARE,6 TARMAN DRIVE,,CLOVERDALE,CA,95425,SONOMA
751048,ST JUDE NEIGBORHOOD HEALTH CENTERS,731 S HIGHLAND AVE,,FULLERTON,CA,92832,ORANGE
751049,SO CA MEDICAL CENTER-PICO RIVERA,8825 WHITTIER BLVD,,PICO RIVERA,CA,90660,LOS ANGELES
751050,NORTH FINE CHC,1945 NORTH FINE AVENUE  SUITE 100,,FRESNO,CA,93727,FRESNO
751054,ASIAN PACIFIC HEALTHCARE VENTURE,4216 FOUNTAIN AVENUE,,LOS ANGELES,CA,90029,LOS ANGELES
751056,RUBIDOUX FAMILY CARE CENTER,4065 COUNTY CIRCLE DRIVE #403,,RIVERSIDE,CA,92503,RIVERSIDE
751057,HILMAR HEALTH CENTER,7970 LANDER AVE A,,HILMAR,CA,95324,STANISLAUS
751061,APLA HEALTH & WELLNESS DAVID GEFFEN,611 S. KINGSLEY DR,,LOS ANGELES,CA,90005,LOS ANGELES
751062,ST JUDE NEIGHBORHOOD HEALTH CENTERS,7758 KNOTT AVE,,BUENA PARK,CA,90620-2420,ORANGE
751063,SERVE THE PEOPLE COMM HEALTH CTR,1206 EAST 17TH STREET  SUITE 101,,SANTA ANA,CA,92701,ORANGE COUNTY
751064,APLA HEALTH & WELLNESS CENTER BALDWI,3473 S. LA BREA AVE.,,LOS ANGELES,CA,90016,LOS ANGELES
751065,NHAN HOA COMPREHENSIVE HEALTH CARE,7761 GARDEN GROVE BLVD,,GARDEN GROVE,CA,92841,ORANGE
751068,COMPLETE CARE COMMUNITY HEALTH CENTE,2928 CESAR CHAVEZ BLVD,,LOS ANGELES,CA,90033,LOS ANGELES
751070,PEDIATRIC & FAMILY MEDICAL CENTER,1400 S GRAND AVE SUITE 101,,LOS ANGELES,CA,90015,LOS ANGELES
751072,HI-DESERT MEMORIAL HEALTH CARE DISTR,58375 29 PALMS HIGHWAY,,YUCCA VALLEY,CA,92284,SAN BERNARDINO
751074,ONE COMMUNITY HEALTH,1500 21ST STREET,,SACRAMENTO,CA,95811,SACRAMENTO
